001-A_01,0.0172005
001-A_02,0.0318099
001-A_03,0.0228776
001-A_04,0.0267057
001-A_05,0.0172526
001-B_06,0.0203516
001-B_07,0.0226693
001-B_08,0.0136328
001-B_09,0.015599
001-B_10,0.0121224
002-A_01,0.128451
002-A_02,0.182799
002-A_03,0.0955469
002-A_04,0.104023
002-A_05,0.132721
002-B_06,0.0826693
002-B_07,0.0691016
002-B_08,0.0817708
002-B_09,0.0986328
002-B_10,0.0804557
003-A_01,0.0445182
003-A_02,0.0176953
003-A_03,0.0264714
003-A_04,0.0451693
003-A_05,0.0329688
003-B_06,0.0382943
003-B_07,0.0381901
003-B_08,0.0194141
003-B_09,0.0377995
003-B_10,0.0372786
004-A_01,0.122435
004-A_02,0.146367
004-A_03,0.128151
004-A_04,0.121068
004-A_05,0.119505
004-B_06,0.123112
004-B_07,0.11901
004-B_08,0.109518
004-B_09,0.100391
004-B_10,0.106055
005-A_01,0.0822266
005-A_02,0.0674609
005-A_03,0.0768229
005-A_04,0.0688932
005-A_05,0.07375
005-B_06,0.0727344
005-B_07,0.0788932
005-B_08,0.0759635
005-B_09,0.0695573
005-B_10,0.0732552
006-A_01,0.060612
006-A_02,0.0561328
006-A_03,0.0534766
006-A_04,0.0589453
006-A_05,0.0667188
006-B_06,0.0750521
006-B_07,0.0775911
006-B_08,0.0838281
006-B_09,0.068125
006-B_10,0.076263
007-A_01,0.189258
007-A_02,0.140833
007-A_03,0.16987
007-A_04,0.145729
007-A_05,0.137148
007-B_06,0.138906
007-B_07,0.152891
007-B_08,0.150247
007-B_09,0.165794
007-B_10,0.141549
008-A_01,0.147018
008-A_02,0.155729
008-A_03,0.164232
008-A_04,0.163828
008-A_05,0.166888
008-B_06,0.168268
008-B_07,0.150833
008-B_08,0.147305
008-B_09,0.143034
008-B_10,0.136029
009-A_01,0.0698958
009-A_02,0.0824609
009-A_03,0.0702474
009-A_04,0.0734245
009-A_05,0.0765755
009-B_06,0.0778516
009-B_07,0.0901693
009-B_08,0.0923958
009-B_09,0.0798698
009-B_10,0.0761198
010-A_01,0.327292
010-A_02,0.272513
010-A_03,0.277513
010-A_04,0.231237
010-A_05,0.253424
010-B_06,0.273177
010-B_07,0.277839
010-B_08,0.146484
010-B_09,0.27362
010-B_10,0.277057
011-A_01,0.114036
011-A_02,0.116367
011-A_03,0.12026
011-A_04,0.11569
011-A_05,0.13474
011-B_06,0.134661
011-B_07,0.128034
011-B_08,0.127057
