001-A_01,0.0116406
001-A_02,0.0161589
001-A_03,0.0197786
001-A_04,0.0154948
001-A_05,0.0118359
001-B_06,0.0108984
001-B_07,0.0175651
001-B_08,0.0106641
001-B_09,0.0159896
001-B_10,0.019349
002-A_01,0.186641
002-A_02,0.130026
002-A_03,0.0834896
002-A_04,0.0901563
002-A_05,0.118008
002-B_06,0.0753255
002-B_07,0.0883854
002-B_08,0.0850651
002-B_09,0.124193
002-B_10,0.070625
003-A_01,0.0267448
003-A_02,0.0214974
003-A_03,0.021901
003-A_04,0.0211068
003-A_05,0.0243229
003-B_06,0.0304818
003-B_07,0.0301953
003-B_08,0.0164844
003-B_09,0.0253385
003-B_10,0.0230599
004-A_01,0.111107
004-A_02,0.109648
004-A_03,0.104557
004-A_04,0.105039
004-A_05,0.0979557
004-B_06,0.0998698
004-B_07,0.095013
004-B_08,0.0927344
004-B_09,0.083125
004-B_10,0.0882552
005-A_01,0.063099
005-A_02,0.0617057
005-A_03,0.0597656
005-A_04,0.0643229
005-A_05,0.0773177
005-B_06,0.0734635
005-B_07,0.0615234
005-B_08,0.0643359
005-B_09,0.0639844
005-B_10,0.0598307
006-A_01,0.0615885
006-A_02,0.0553776
006-A_03,0.0741016
006-A_04,0.0566536
006-A_05,0.0569661
006-B_06,0.0613151
006-B_07,0.0603906
006-B_08,0.0688802
006-B_09,0.0761458
006-B_10,0.0673568
007-A_01,0.150013
007-A_02,0.135169
007-A_03,0.138242
007-A_04,0.176081
007-A_05,0.135599
007-B_06,0.135391
007-B_07,0.15388
007-B_08,0.138568
007-B_09,0.139818
007-B_10,0.142487
008-A_01,0.134206
008-A_02,0.150846
008-A_03,0.129453
008-A_04,0.159857
008-A_05,0.189961
008-B_06,0.141328
008-B_07,0.17125
008-B_08,0.148047
008-B_09,0.179518
008-B_10,0.136029
009-A_01,0.0372786
009-A_02,0.0451432
009-A_03,0.033151
009-A_04,0.0449479
009-A_05,0.041888
009-B_06,0.0477995
009-B_07,0.0410417
009-B_08,0.055625
009-B_09,0.048737
009-B_10,0.0434766
010-A_01,0.115404
010-A_02,0.110872
010-A_03,0.112513
010-A_04,0.110612
010-A_05,0.0954557
010-B_06,0.0832031
010-B_07,0.118763
010-B_08,0.116563
010-B_09,0.11763
010-B_10,0.114245
011-A_01,0.110951
011-A_02,0.177357
011-A_03,0.118971
011-A_04,0.116823
011-A_05,0.116146
011-B_06,0.117839
011-B_07,0.117214
011-B_08,0.121315
011-B_09,0.119896
011-B_10,0.118737
012-A_01,0.0405469
012-A_02,0.0360807
012-A_03,0.0386589
012-A_04,0.048138
012-A_05,0.0408464
012-B_06,0.0480078
012-B_07,0.0449479
012-B_08,0.0466927
012-B_09,0.0518229
012-B_10,0.0404948
013-A_01,0.262904
013-A_02,0.245195
013-A_03,0.232487
013-A_04,0.245117
013-A_05,0.246667
013-B_06,0.235365
013-B_07,0.233242
013-B_08,0.23862
013-B_09,0.250872
