001-A_01,0
001-A_02,0.00533854
001-A_03,0.00242187
001-A_04,0
001-A_05,0
001-B_06,0.00356771
001-B_07,0.0106901
001-B_08,0.00817708
001-B_09,0
001-B_10,0.00934896
002-A_01,0.0100781
002-A_02,0.0343229
002-A_03,0.00510417
002-A_04,0.00640625
002-A_05,0
002-B_06,0.0038151
002-B_07,0.00365885
002-B_08,0
002-B_09,0
002-B_10,0
003-A_01,0
003-A_02,0
003-A_03,0
003-A_04,0
003-A_05,0
003-B_06,0.00585938
003-B_07,0
003-B_08,0
003-B_09,0.003125
003-B_10,0.00501302
004-A_01,0.00971354
004-A_02,0.0122917
004-A_03,0.00838542
004-A_04,0.0104036
004-A_05,0.00570313
004-B_06,0.00945313
004-B_07,0
004-B_08,0.0184245
004-B_09,0
004-B_10,0.00544271
005-A_01,0.0110938
005-A_02,0.0103906
005-A_03,0.0413281
005-A_04,0.00716146
005-A_05,0.0194792
005-B_06,0.0194792
005-B_07,0.0114714
005-B_08,0.010599
005-B_09,0
005-B_10,0.00636719
006-A_01,0.00666667
006-A_02,0.00733073
006-A_03,0.00615885
006-A_04,0.00421875
006-A_05,0.00584635
006-B_06,0
006-B_07,0
006-B_08,0.00747396
006-B_09,0
006-B_10,0.00630208
007-A_01,0
007-A_02,0.00727865
007-A_03,0.0483464
007-A_04,0
007-A_05,0.0632943
007-B_06,0.0497526
007-B_07,0.00716146
007-B_08,0
007-B_09,0.0591406
007-B_10,0.0590625
008-A_01,0
008-A_02,0.0214063
008-A_03,0.00960937
008-A_04,0.00863281
008-A_05,0.0108073
008-B_06,0.0129427
008-B_07,0.00544271
008-B_08,0.0180729
008-B_09,0.00960937
008-B_10,0.00796875
009-A_01,0.00375
009-A_02,0
009-A_03,0
009-A_04,0.0215495
009-A_05,0.00553385
009-B_06,0.0126042
009-B_07,0.0128255
009-B_08,0.0188281
009-B_09,0.0222656
009-B_10,0.0214583
010-A_01,0.328568
010-A_02,0.376706
010-A_03,0.371797
010-A_04,0.0390234
010-A_05,0.0140885
010-B_06,0.0250911
010-B_07,0.383229
010-B_08,0.0344792
010-B_09,0.384232
010-B_10,0.0185026
011-A_01,0
011-A_02,0.0124479
011-A_03,0.00916667
011-A_04,0.00554688
011-A_05,0
011-B_06,0.00265625
011-B_07,0
011-B_08,0.0113672
011-B_09,0.00891927
011-B_10,0
012-A_01,0
012-A_02,0
012-A_03,0.00794271
012-A_04,0.0176042
012-A_05,0.00893229
012-B_06,0.00427083
012-B_07,0.00289063
012-B_08,0
012-B_09,0.00960937
012-B_10,0
013-A_01,0.00916667
013-A_02,0.00820313
013-A_03,0.161198
013-A_04,0.32776
013-A_05,0
013-B_06,0.377617
013-B_07,0.0189323
013-B_08,0.391888
013-B_09,0.0718359
013-B_10,0.420273
014-A_01,0
014-A_02,0.0115755
014-A_03,0.003125
014-A_04,0.0127083
014-A_05,0.00796875
014-B_06,0.0241667
014-B_07,0.00714844
014-B_08,0.0141536
014-B_09,0.0107422
014-B_10,0.00985677
015-A_01,0.00783854
015-A_02,0.0227083
015-A_03,0.0106771
015-A_04,0.00990885
015-A_05,0.0209375
015-B_06,0.0111198
015-B_07,0.00740885
015-B_08,0.0132031
015-B_09,0.0075
015-B_10,0.00760417
016-A_01,0.00523438
016-A_02,0.00809896
016-A_03,0.0127865
016-A_04,0.00752604
016-A_05,0.00523438
016-B_06,0.00925781
016-B_07,0.0115755
016-B_08,0.00925781
016-B_09,0.0111589
016-B_10,0.0126432
017-A_01,0.00766927
017-A_02,0.0113802
017-A_03,0.00927083
017-A_04,0
017-A_05,0.0260286
017-B_06,0.00914063
017-B_07,0.00877604
017-B_08,0.0166406
017-B_09,0.00333333
017-B_10,0.0265495
018-A_01,0.013099
018-A_02,0.00867188
018-A_03,0.0111979
018-A_04,0
018-A_05,0.00265625
018-B_06,0
018-B_07,0.0084375
018-B_08,0.0084375
018-B_09,0
018-B_10,0.0124609
019-A_01,0.00990885
019-A_02,0.00416667
019-A_03,0.0222396
019-A_04,0.0126953
019-A_05,0.00257813
019-B_06,0.206849
019-B_07,0.0147135
019-B_08,0.280482
019-B_09,0.00666667
019-B_10,0
020-A_01,0.0346745
020-A_02,0.0033724
020-A_03,0.0072526
020-A_04,0.0198568
020-A_05,0.00761719
020-B_06,0.0598047
020-B_07,0.0274479
020-B_08,0.0227995
020-B_09,0.0060026
020-B_10,0.0190365
021-A_01,0
021-A_02,0.0172396
021-A_03,0.00513021
021-A_04,0.0326563
021-A_05,0.0198047
021-B_06,0.0117969
021-B_07,0.00518229
021-B_08,0.0121354
021-B_09,0.0117448
021-B_10,0.00513021
022-A_01,0.00847656
022-A_02,0
022-A_03,0.0108854
022-A_04,0.0115104
022-A_05,0.00427083
022-B_06,0
022-B_07,0.00513021
022-B_08,0.0106901
022-B_09,0.00865885
022-B_10,0
023-A_01,0.003125
023-A_02,0.0123828
023-A_03,0.00558594
023-A_04,0
023-A_05,0.00979167
023-B_06,0.00953125
023-B_07,0.00752604
023-B_08,0.00523438
023-B_09,0.01375
023-B_10,0.00916667
024-A_01,0.0102865
024-A_02,0.0409115
024-A_03,0.0300781
024-A_04,0.0376563
024-A_05,0.0330208
024-B_06,0.00882813
024-B_07,0.00276042
024-B_08,0.0254297
024-B_09,0.0139193
024-B_10,0.015612
025-A_01,0.00638021
025-A_02,0.0128776
025-A_03,0.0148177
025-A_04,0.0282292
025-A_05,0.0046875
025-B_06,0.0696354
025-B_07,0.0207813
025-B_08,0.196602
025-B_09,0.0548177
025-B_10,0.324818
026-A_01,0.00257813
026-A_02,0.00421875
026-A_03,0.00981771
026-A_04,0.0166797
026-A_05,0.00704427
026-B_06,0.00464844
026-B_07,0.00858073
026-B_08,0.0172135
026-B_09,0.032526
026-B_10,0.00494792
027-A_01,0.00746094
027-A_02,0.00947917
027-A_03,0.00729167
027-A_04,0.0155208
027-A_05,0.0119792
027-B_06,0.00744792
027-B_07,0.0167969
027-B_08,0.0116927
027-B_09,0.00528646
027-B_10,0.00846354
028-A_01,0.00484375
028-A_02,0.00630208
028-A_03,0.0167969
028-A_04,0.00684896
028-A_05,0.0383073
028-B_06,0.305208
028-B_07,0.0851432
028-B_08,0.0736719
028-B_09,0.0759896
028-B_10,0.0507812
029-A_01,0.0099349
029-A_02,0.00492188
029-A_03,0.00670573
029-A_04,0.00484375
029-A_05,0.00355469
029-B_06,0.0114063
029-B_07,0.00278646
029-B_08,0.00713542
029-B_09,0.0242969
029-B_10,0.00752604
030-A_01,0.0157422
030-A_02,0.0053125
030-A_03,0.00983073
030-A_04,0.00911458
030-A_05,0
030-B_06,0.0052474
030-B_07,0.0253906
030-B_08,0.00632813
030-B_09,0.0172526
030-B_10,0.00360677
031-A_01,0.00584635
031-A_02,0.00776042
031-A_03,0.00334635
031-A_04,0.00520833
031-A_05,0.00667969
031-B_06,0.0207813
031-B_07,0.0133464
031-B_08,0.0330339
031-B_09,0.00632813
031-B_10,0.0171354
032-A_01,0.0515365
032-A_02,0.00675781
032-A_03,0.00811198
032-A_04,0.0174609
032-A_05,0.00691406
032-B_06,0.00746094
032-B_07,0.00738281
032-B_08,0.00738281
032-B_09,0.00839844
032-B_10,0.00438802
033-A_01,0.0122396
033-A_02,0
033-A_03,0.00236979
033-A_04,0
033-A_05,0.0101302
033-B_06,0.00893229
033-B_07,0.0298177
033-B_08,0.00554688
033-B_09,0
033-B_10,0.0191667
034-A_01,0.00518229
034-A_02,0.00765625
034-A_03,0.00964844
034-A_04,0.00376302
034-A_05,0.0137891
034-B_06,0.0086849
034-B_07,0.0140495
034-B_08,0.0103906
034-B_09,0.0122396
034-B_10,0.00372396
035-A_01,0.011276
035-A_02,0.00919271
035-A_03,0.00518229
035-A_04,0
035-A_05,0.00880208
035-B_06,0.353607
035-B_07,0
035-B_08,0
035-B_09,0.0861589
035-B_10,0.344023
036-A_01,0.00328125
036-A_02,0.00625
036-A_03,0.00510417
036-A_04,0.00420573
036-A_05,0.0184245
036-B_06,0.005625
036-B_07,0.0134375
036-B_08,0.0110547
036-B_09,0.00514323
036-B_10,0.00782552
037-A_01,0
037-A_02,0
037-A_03,0.00401042
037-A_04,0.0049349
037-A_05,0.00489583
037-B_06,0.00373698
037-B_07,0
037-B_08,0
037-B_09,0
037-B_10,0.0158464
038-A_01,0.0112891
038-A_02,0.00514323
038-A_03,0
038-A_04,0.00606771
038-A_05,0.00852865
038-B_06,0.00721354
038-B_07,0.00236979
038-B_08,0.0103906
038-B_09,0.00438802
038-B_10,0
039-A_01,0
039-A_02,0
039-A_03,0
039-A_04,0
039-A_05,0.00304688
039-B_06,0.00954427
039-B_07,0.00553385
039-B_08,0.020625
039-B_09,0.0147396
039-B_10,0.0088151
040-A_01,0.00609375
040-A_02,0.00619792
040-A_03,0.0138411
040-A_04,0
040-A_05,0.0153906
040-B_06,0.00571615
040-B_07,0.0063151
040-B_08,0.0089974
040-B_09,0.00894531
040-B_10,0.00579427
041-A_01,0.00528646
041-A_02,0.0102865
041-A_03,0.0121094
041-A_04,0
041-A_05,0.00747396
041-B_06,0.00692708
041-B_07,0.006875
041-B_08,0.00234375
041-B_09,0.00934896
041-B_10,0.0177604
042-A_01,0
042-A_02,0.00544271
042-A_03,0.00544271
042-A_04,0.0147656
042-A_05,0
