001-A_01,0.00454427
001-A_02,0.00533854
001-A_03,0
001-A_04,0.00533854
001-A_05,0.00817708
001-B_06,0
001-B_07,0
001-B_08,0
001-B_09,0
001-B_10,0
002-A_01,0.00835938
002-A_02,0.0191146
002-A_03,0
002-A_04,0.00549479
002-A_05,0
002-B_06,0
002-B_07,0.00365885
002-B_08,0
002-B_09,0
002-B_10,0.0038151
003-A_01,0
003-A_02,0
003-A_03,0
003-A_04,0.00929688
003-A_05,0
003-B_06,0.00585938
003-B_07,0
003-B_08,0
003-B_09,0
003-B_10,0
004-A_01,0
004-A_02,0
004-A_03,0.010625
004-A_04,0.0263542
004-A_05,0.00570313
004-B_06,0.00807292
004-B_07,0
004-B_08,0
004-B_09,0.00684896
004-B_10,0
005-A_01,0.00846354
005-A_02,0.00726563
005-A_03,0.0071224
005-A_04,0
005-A_05,0.00419271
005-B_06,0.00419271
005-B_07,0.0107552
005-B_08,0.00686198
005-B_09,0.0135547
005-B_10,0.01375
006-A_01,0
006-A_02,0.00733073
006-A_03,0.00358073
006-A_04,0.00421875
006-A_05,0.00471354
006-B_06,0.00677083
006-B_07,0.00677083
006-B_08,0.0123177
006-B_09,0.00783854
006-B_10,0.00365885
007-A_01,0.0184635
007-A_02,0.00880208
007-A_03,0.00731771
007-A_04,0.00221354
007-A_05,0.00772135
007-B_06,0
007-B_07,0.0646224
007-B_08,0.00315104
007-B_09,0.0645964
007-B_10,0.0590625
008-A_01,0.00498698
008-A_02,0.00421875
008-A_03,0.00817708
008-A_04,0.00533854
008-A_05,0.0193359
008-B_06,0.00785156
008-B_07,0.00544271
008-B_08,0.0291146
008-B_09,0.0180729
008-B_10,0.0125521
009-A_01,0.0143359
009-A_02,0.00477865
009-A_03,0.0127214
009-A_04,0.00845052
009-A_05,0.0315104
009-B_06,0.018763
009-B_07,0.013138
009-B_08,0.00871094
009-B_09,0.0113021
009-B_10,0.0180078
010-A_01,0.00688802
010-A_02,0.376706
010-A_03,0.0265885
010-A_04,0.0270443
010-A_05,0.337096
010-B_06,0
010-B_07,0.383229
010-B_08,0.0410026
010-B_09,0.384232
010-B_10,0.00688802
011-A_01,0
011-A_02,0.00916667
011-A_03,0.0120313
011-A_04,0
011-A_05,0.0124479
011-B_06,0.00265625
011-B_07,0.00554688
011-B_08,0.0113672
011-B_09,0.00891927
011-B_10,0.00908854
012-A_01,0
012-A_02,0.00714844
012-A_03,0
012-A_04,0.00283854
012-A_05,0
012-B_06,0.0136589
012-B_07,0.00828125
012-B_08,0.00920573
012-B_09,0
012-B_10,0
013-A_01,0.018151
013-A_02,0.00820313
013-A_03,0.310052
013-A_04,0.0153385
013-A_05,0.0540755
013-B_06,0.312396
013-B_07,0.385586
013-B_08,0.0290365
013-B_09,0.339076
013-B_10,0.359167
014-A_01,0.00916667
014-A_02,0
014-A_03,0.0174349
014-A_04,0.00328125
014-A_05,0.00716146
014-B_06,0.0188021
014-B_07,0.00740885
014-B_08,0.0159245
014-B_09,0.00998698
014-B_10,0.0158724
015-A_01,0.0177734
015-A_02,0.00783854
015-A_03,0.0236068
015-A_04,0.0106771
015-A_05,0.0138151
015-B_06,0.0101432
015-B_07,0.00665365
015-B_08,0.0184245
015-B_09,0
015-B_10,0.00497396
016-A_01,0.00794271
016-A_02,0.00815104
016-A_03,0.00752604
016-A_04,0.00752604
016-A_05,0.00523438
016-B_06,0.00513021
016-B_07,0.00513021
016-B_08,0.00740885
016-B_09,0.00234375
016-B_10,0
017-A_01,0.0147786
