001-A_01,0.00571615
001-A_02,0.056888
001-A_03,0.0142708
001-A_04,0.0138021
001-A_05,0.0083724
001-B_06,0.00842448
001-B_07,0.00286458
001-B_08,0.00710938
001-B_09,0.00330729
001-B_10,0.00367188
002-A_01,0.0493229
002-A_02,0.0213932
002-A_03,0.00386719
002-A_04,0.0328385
002-A_05,0.379805
002-B_06,0.0141276
002-B_07,0.0516146
002-B_08,0.0238672
002-B_09,0.0201172
002-B_10,0.0113802
003-A_01,0.00135417
003-A_02,0.00451823
003-A_03,0.0035026
003-A_04,0.00407552
003-A_05,0.00333333
003-B_06,0.00375
003-B_07,0.00453125
003-B_08,0.00386719
003-B_09,0.00213542
003-B_10,0.00213542
004-A_01,0.00730469
004-A_02,0.00242187
004-A_03,0.00611979
004-A_04,0.00252604
004-A_05,0.00690104
004-B_06,0.00669271
004-B_07,0.00441406
004-B_08,0.00445313
004-B_09,0.011276
004-B_10,0.00397135
005-A_01,0.0621354
005-A_02,0.0208724
005-A_03,0.0274609
005-A_04,0.0415104
005-A_05,0.0573958
005-B_06,0.0573958
005-B_07,0.0222786
005-B_08,0.0503125
005-B_09,0.0366146
005-B_10,0.0459245
006-A_01,0.00420573
006-A_02,0.00820313
006-A_03,0.00496094
006-A_04,0.0071875
006-A_05,0.005
006-B_06,0.00361979
006-B_07,0.00361979
006-B_08,0.0561328
006-B_09,0.0702474
006-B_10,0.0147656
007-A_01,0.0528516
007-A_02,0.332526
007-A_03,0.00894531
007-A_04,0.0197917
007-A_05,0.0185156
007-B_06,0.0207031
007-B_07,0.00813802
007-B_08,0.0139063
007-B_09,0.0127083
007-B_10,0.00971354
008-A_01,0.0421224
008-A_02,0.0498177
008-A_03,0.0473958
008-A_04,0.232148
008-A_05,0.0338151
008-B_06,0.0461719
008-B_07,0.192826
008-B_08,0.234987
008-B_09,0.0916146
008-B_10,0.0109505
009-A_01,0.00679688
009-A_02,0.00884115
009-A_03,0.010651
009-A_04,0.00635417
009-A_05,0.00855469
009-B_06,0.00832031
009-B_07,0.00886719
009-B_08,0.0157031
009-B_09,0.00925781
009-B_10,0.00617188
010-A_01,0.00727865
010-A_02,0.0140755
010-A_03,0.00334635
010-A_04,0.00799479
010-A_05,0.00565104
010-B_06,0.00565104
010-B_07,0.00660156
010-B_08,0.00628906
010-B_09,0.0055599
010-B_10,0.00691406
011-A_01,0.0145052
011-A_02,0.0323828
011-A_03,0.00949219
011-A_04,0.0211198
011-A_05,0.0247266
011-B_06,0.0096224
011-B_07,0.0117839
011-B_08,0.00523438
011-B_09,0.00690104
011-B_10,0.0053776
012-A_01,0.00700521
012-A_02,0.00623698
012-A_03,0.0043099
012-A_04,0.00570313
012-A_05,0.00519531
012-B_06,0.00703125
012-B_07,0.00483073
012-B_08,0.0034375
012-B_09,0.00678385
012-B_10,0.00643229
013-A_01,0.00158854
013-A_02,0.00514323
013-A_03,0.00179688
013-A_04,0.00554688
013-A_05,0.00388021
013-B_06,0.00205729
013-B_07,0.0035026
013-B_08,0.00733073
013-B_09,0.00854167
013-B_10,0.00861979
014-A_01,0.00464844
014-A_02,0.158047
014-A_03,0.0093099
014-A_04,0.00833333
014-A_05,0.00486979
014-B_06,0.0499609
014-B_07,0.350573
014-B_08,0.00691406
014-B_09,0.384167
014-B_10,0.00416667
015-A_01,0.272982
015-A_02,0.102318
015-A_03,0.206224
015-A_04,0.0161458
015-A_05,0.302279
015-B_06,0.695456
015-B_07,0.27918
015-B_08,0.00598958
015-B_09,0.596706
015-B_10,0.287318
016-A_01,0.02375
016-A_02,0.0219661
016-A_03,0.0235938
016-A_04,0.0147005
016-A_05,0.0141276
016-B_06,0.333503
016-B_07,0.00472656
016-B_08,0.0270443
016-B_09,0.00950521
016-B_10,0.3325
017-A_01,0.101159
017-A_02,0.01625
017-A_03,0.012513
017-A_04,0.0069401
017-A_05,0.0234896
017-B_06,0.0153776
017-B_07,0.00597656
017-B_08,0.0038151
017-B_09,0.00470052
017-B_10,0.0096224
018-A_01,0.306068
018-A_02,0.00591146
018-A_03,0.010599
018-A_04,0.00654948
018-A_05,0.0301432
018-B_06,0.0263672
018-B_07,0.0128776
018-B_08,0.0080599
018-B_09,0.0169271
018-B_10,0.0213021
019-A_01,0.0128776
019-A_02,0.00661458
019-A_03,0.0202344
019-A_04,0.0123828
019-A_05,0.0127995
019-B_06,0.155807
019-B_07,0.00760417
019-B_08,0.0128906
019-B_09,0.00958333
019-B_10,0.00755208
020-A_01,0.0515234
020-A_02,0.0263411
020-A_03,0.0110026
020-A_04,0.00536458
020-A_05,0.447253
020-B_06,0.0525781
020-B_07,0.0239193
020-B_08,0.0269531
020-B_09,0.0121615
020-B_10,0.0128255
021-A_01,0.00566406
021-A_02,0.0223177
021-A_03,0.0465104
021-A_04,0.0182943
021-A_05,0.0191276
021-B_06,0.0138802
021-B_07,0.0553516
021-B_08,0.0101302
021-B_09,0.0652995
021-B_10,0.0354036
022-A_01,0.0160156
022-A_02,0.0707813
022-A_03,0.0149349
022-A_04,0.033138
022-A_05,0.00596354
022-B_06,0.00816406
022-B_07,0.00707031
022-B_08,0.0100911
022-B_09,0.0811458
022-B_10,0.00934896
023-A_01,0.0104427
023-A_02,0.23724
023-A_03,0.0239323
023-A_04,0.285586
023-A_05,0.01
023-B_06,0.0316016
023-B_07,0.00696615
023-B_08,0.0153255
023-B_09,0.00653646
023-B_10,0.0248438
024-A_01,0.211354
024-A_02,0.00986979
024-A_03,0.00794271
024-A_04,0.00729167
024-A_05,0.00466146
024-B_06,0.0515625
024-B_07,0.0215755
024-B_08,0.0193359
024-B_09,0.00739583
024-B_10,0.148932
025-A_01,0.014987
025-A_02,0.0225651
025-A_03,0.0323047
025-A_04,0.0096224
025-A_05,0.0192187
025-B_06,0.0232943
025-B_07,0.023776
